ORGYN,GENDER,AGE,BILL,CLASS,LTIME,MNTH_INCOME
0,F,39,16269,Gold,3,3500
0,F,40,7396,Gold,7,3500
0,M,40,12086,Gold,7,3500
0,F,41,5401,Gold,2,3500
0,F,41,6986,Gold,1,3500
0,M,41,7307,Gold,10,3500
0,F,41,7686,Gold,11,3500
0,F,41,8149,Gold,1,3500
0,F,41,9251,Gold,11,3500
0,M,41,12568,Gold,4,3500
0,F,42,10196,Gold,8,3500
0,F,42,12618,Gold,4,3500
1,M,42,16169,Gold,14,3500
0,F,42,16423,Gold,3,3500
0,F,42,16572,Gold,3,3500
0,F,42,19267,Gold,12,3500
0,F,43,12922,Gold,5,3500
0,F,43,13135,Gold,2,3500
0,F,44,9484,Gold,8,3500
0,F,45,10556,Gold,2,3500
0,F,45,10693,Gold,11,3500
0,F,45,16529,Gold,9,3500
0,F,46,9152,Gold,3,3500
0,F,46,9683,Gold,5,3500
0,F,46,17616,Gold,8,3500
0,F,46,17913,Gold,8,3500
1,F,46,19381,Gold,5,3500
0,F,47,7295,Gold,4,3500
0,M,47,14696,Gold,1,3500
1,F,47,16060,Gold,1,3500
1,F,48,8518,Gold,7,3500
0,F,48,10830,Gold,10,3500
0,M,48,15827,Gold,6,3500
0,F,48,18746,Gold,7,3500
0,F,48,19402,Gold,3,3500
0,F,49,8329,Gold,5,3500
1,F,49,9620,Gold,4,3500
0,F,49,11638,Gold,4,3500
0,F,50,5000,Gold,1,3500
0,M,50,8692,Gold,8,3500
1,F,50,9152,Gold,1,3500
0,F,50,10470,Gold,8,3500
0,F,50,11094,Gold,1,3500
0,F,50,14346,Gold,4,3500
0,F,50,16781,Gold,0,3500
0,F,50,19414,Gold,11,3500
0,F,50,19571,Gold,13,3500
0,F,50,19745,Gold,6,3500
0,M,51,7140,Gold,7,3500
0,M,51,11604,Gold,2,3500
0,F,51,11787,Gold,7,3500
0,F,51,12837,Gold,4,3500
0,M,51,13679,Gold,5,3500
0,F,51,14462,Gold,4,3500
0,F,51,14620,Gold,3,3500
0,F,51,15958,Gold,2,3500
0,F,52,5849,Gold,3,3500
0,F,52,6365,Gold,3,3500
0,M,52,8983,Gold,2,3500
0,F,52,9320,Gold,4,3500
0,F,52,11513,Gold,2,3500
0,F,52,12101,Gold,3,3500
1,F,52,12817,Gold,10,3500
0,F,52,15621,Gold,4,3500
0,F,52,15688,Gold,2,3500
0,F,52,18339,Gold,31,3500
0,F,53,5553,Gold,2,3500
0,M,53,5834,Gold,9,3500
0,F,53,7993,Gold,8,3500
0,M,53,12356,Gold,8,3500
0,F,53,12574,Gold,2,3500
0,M,53,12938,Gold,8,3500
0,M,53,13681,Gold,2,3500
1,F,53,14169,Gold,2,3500
0,M,53,14183,Gold,6,3500
0,F,53,14216,Gold,6,3500
0,F,54,5837,Gold,2,3500
0,F,54,8596,Gold,2,3500
0,F,54,9267,Gold,6,3500
0,F,54,9475,Gold,2,3500
0,F,54,10056,Gold,2,3500
0,M,54,11743,Gold,2,3500
0,F,54,12782,Gold,3,3500
0,F,54,13416,Gold,8,3500
0,M,54,14698,Gold,3,3500
0,F,54,15447,Gold,8,3500
0,F,54,18015,Gold,6,3500
0,F,54,18605,Gold,2,3500
0,M,54,18616,Gold,5,3500
0,F,54,19651,Gold,6,3500
0,M,55,5796,Gold,2,3500
0,F,55,6752,Gold,8,3500
0,F,55,7086,Gold,3,3500
0,F,55,7733,Gold,6,3500
0,F,55,10544,Gold,6,3500
0,F,55,10642,Gold,1,3500
0,M,56,7026,Gold,5,3500
0,F,56,7306,Gold,4,3500
1,F,56,8080,Gold,1,3500
0,M,56,10714,Gold,7,3500
0,F,56,10992,Gold,8,3500
0,M,56,11357,Gold,8,3500
0,F,56,14022,Gold,7,3500
0,M,56,15593,Gold,11,3500
0,F,56,18506,Gold,6,3500
1,F,57,6979,Gold,26,3500
0,F,57,7701,Gold,2,3500
1,F,57,10575,Gold,2,3500
0,F,57,15632,Gold,5,3500
1,F,57,19473,Gold,2,3500
0,F,57,19596,Gold,10,3500
0,F,57,19827,Gold,9,3500
1,F,58,6591,Gold,3,3500
0,F,58,7055,Gold,2,3500
0,F,58,8838,Gold,6,3500
0,F,58,9655,Gold,8,3500
1,M,58,10392,Gold,2,3500
0,F,58,10975,Gold,9,3500
0,F,58,11211,Gold,3,3500
0,M,58,14459,Gold,4,3500
0,F,58,14815,Gold,2,3500
0,M,58,15225,Gold,1,3500
0,F,58,17856,Gold,4,3500
0,F,59,5700,Gold,7,3500
0,F,59,5807,Gold,19,3500
0,F,59,13104,Gold,9,3500
0,M,59,13769,Gold,15,3500
0,M,59,13801,Gold,19,3500
0,F,59,16204,Gold,5,3500
0,F,59,17496,Gold,12,3500
1,F,59,18467,Gold,1,3500
0,M,59,18790,Gold,2,3500
0,F,59,19309,Gold,4,3500
0,F,59,19439,Gold,13,3500
0,F,59,19695,Gold,6,3500
0,F,60,5256,Gold,9,3500
0,F,60,5822,Gold,8,3500
0,F,60,6647,Gold,7,3500
1,F,60,6730,Gold,6,3500
0,M,60,7177,Gold,2,3500
0,F,60,8709,Gold,4,3500
0,F,60,8880,Gold,2,3500
0,M,60,9258,Gold,13,3500
0,F,60,9370,Gold,1,3500
0,F,60,10074,Gold,4,3500
0,M,60,10459,Gold,4,3500
0,F,60,11668,Gold,5,3500
0,F,60,14625,Gold,8,3500
0,F,60,16439,Gold,1,3500
0,F,60,18397,Gold,3,3500
0,M,60,19748,Gold,2,3500
0,F,61,9656,Gold,6,3500
0,M,61,13162,Gold,9,3500
0,F,61,13268,Gold,8,3500
0,F,61,13979,Gold,5,3500
0,M,61,14491,Gold,6,3500
0,F,61,14607,Gold,4,3500
0,F,61,14785,Gold,1,3500
0,F,61,15610,Gold,9,3500
0,F,61,16249,Gold,8,3500
0,M,61,18578,Gold,2,3500
0,M,61,18643,Gold,2,3500
0,F,61,18800,Gold,1,3500
0,F,62,5492,Gold,1,3500
0,F,62,5945,Gold,2,3500
0,F,62,6225,Gold,11,3500
0,F,62,7257,Gold,4,3500
0,M,62,9397,Gold,6,3500
0,F,62,11980,Gold,9,3500
0,F,62,12556,Gold,3,3500
0,F,62,12810,Gold,5,3500
0,F,62,13076,Gold,18,3500
0,F,62,15037,Gold,8,3500
0,F,62,16234,Gold,2,3500
0,M,62,18265,Gold,4,3500
0,F,62,19509,Gold,3,3500
0,F,63,6336,Gold,9,3500
0,F,63,7142,Gold,11,3500
0,F,63,8005,Gold,4,3500
0,F,63,9570,Gold,4,3500
0,F,63,9695,Gold,4,3500
0,F,63,10807,Gold,7,3500
0,F,63,11737,Gold,5,3500
0,M,63,12211,Gold,4,3500
1,F,63,14312,Gold,8,3500
0,M,63,15534,Gold,8,3500
0,F,63,18633,Gold,8,3500
0,F,63,19456,Gold,5,3500
0,M,64,7776,Gold,3,3500
0,F,64,8226,Gold,11,3500
0,M,64,8885,Gold,1,3500
0,M,64,8908,Gold,12,3500
0,F,64,9441,Gold,1,3500
0,M,64,9817,Gold,12,3500
0,F,64,10683,Gold,20,3500
0,F,64,13156,Gold,1,3500
0,M,64,13239,Gold,4,3500
0,F,64,13715,Gold,2,3500
0,F,64,14632,Gold,5,3500
0,F,64,15280,Gold,17,3500
0,F,64,15816,Gold,2,3500
0,F,64,18873,Gold,5,3500
1,F,65,7169,Gold,8,3500
1,F,65,9197,Gold,2,3500
1,F,65,10227,Gold,2,3500
1,F,65,10276,Gold,4,3500
1,F,65,10365,Gold,23,3500
0,F,65,11064,Gold,8,3500
1,F,65,12524,Gold,2,3500
0,F,65,12930,Gold,2,3500
1,F,65,13896,Gold,8,3500
0,F,65,17454,Gold,2,3500
0,F,65,17663,Gold,8,3500
0,F,65,18261,Gold,8,3500
1,F,65,18544,Gold,2,3500
1,F,66,5910,Gold,2,3500
1,F,66,8611,Gold,6,3500
0,F,66,9012,Gold,14,3500
1,F,66,10244,Gold,8,3500
0,F,66,12120,Gold,6,3500
1,F,66,12543,Gold,2,3500
1,F,66,12866,Gold,4,3500
1,F,66,12997,Gold,5,3500
1,F,66,13152,Gold,2,3500
1,M,66,15130,Gold,14,3500
1,M,66,15230,Gold,4,3500
1,F,66,18420,Gold,7,3500
0,M,66,18615,Gold,4,3500
0,M,66,19001,Gold,2,3500
1,F,66,19823,Gold,2,3500
0,F,67,5410,Gold,2,3500
0,M,67,6103,Gold,4,3500
0,M,67,6649,Gold,9,3500
0,F,67,6699,Gold,6,3500
0,F,67,9713,Gold,8,3500
0,M,67,12564,Gold,8,3500
0,F,67,13912,Gold,8,3500
0,F,67,17393,Gold,11,3500
0,F,67,17498,Gold,2,3500
0,F,67,18147,Gold,2,3500
0,F,67,18550,Gold,8,3500
0,M,67,19870,Gold,15,3500
1,M,68,5493,Gold,20,3500
0,F,68,5697,Gold,2,3500
1,M,68,6985,Gold,18,3500
0,F,68,7137,Gold,12,3500
0,M,68,7232,Gold,3,3500
1,F,68,8108,Gold,14,3500
0,M,68,9036,Gold,4,3500
1,F,68,10781,Gold,19,3500
1,F,68,10904,Gold,1,3500
0,F,68,12867,Gold,2,3500
0,F,68,13638,Gold,4,3500
0,M,68,15345,Gold,6,3500
0,F,68,17029,Gold,7,3500
0,M,68,17328,Gold,2,3500
0,F,68,17752,Gold,13,3500
0,F,68,19231,Gold,16,3500
0,M,69,7708,Gold,1,3500
0,F,69,7854,Gold,7,3500
1,F,69,8281,Gold,2,3500
0,F,69,8368,Gold,6,3500
0,F,69,9028,Gold,11,3500
0,F,69,9033,Gold,5,3500
1,F,69,11398,Gold,15,3500
1,F,69,14653,Gold,18,3500
0,M,69,14832,Gold,4,3500
0,F,69,15175,Gold,18,3500
0,F,69,15337,Gold,4,3500
0,F,69,15638,Gold,7,3500
0,F,70,10541,Gold,2,3500
1,F,70,12443,Gold,4,3500
0,M,70,12643,Gold,8,3500
0,F,70,12866,Gold,16,3500
0,M,70,13617,Gold,4,3500
0,M,70,13652,Gold,10,3500
0,F,70,14363,Gold,14,3500
0,M,70,15994,Gold,5,3500
0,F,70,16427,Gold,1,3500
0,F,70,16476,Gold,14,3500
0,F,70,18064,Gold,5,3500
1,F,70,19777,Gold,15,3500
0,M,71,5704,Gold,3,3500
0,F,71,6713,Gold,15,3500
0,M,71,11286,Gold,2,3500
0,F,71,11868,Gold,7,3500
0,F,71,17220,Gold,6,3500
1,F,71,17286,Gold,2,3500
0,F,71,17605,Gold,4,3500
0,F,72,6953,Gold,17,3500
0,M,72,10361,Gold,9,3500
0,F,72,11249,Gold,15,3500
0,F,72,13953,Gold,2,3500
0,F,72,16308,Gold,8,3500
0,F,72,16626,Gold,5,3500
0,F,72,19313,Gold,8,3500
0,F,73,6698,Gold,3,3500
0,F,73,10749,Gold,9,3500
0,F,73,10940,Gold,4,3500
1,F,73,11602,Gold,21,3500
1,F,73,14127,Gold,9,3500
0,F,73,15122,Gold,6,3500
0,F,73,15134,Gold,8,3500
0,M,73,15425,Gold,8,3500
0,F,73,16613,Gold,8,3500
0,F,73,19893,Gold,7,3500
1,M,74,6919,Gold,2,3500
0,F,74,7569,Gold,12,3500
0,F,74,7833,Gold,8,3500
1,M,74,7918,Gold,3,3500
0,M,74,9148,Gold,2,3500
0,F,74,11674,Gold,1,3500
0,F,74,11964,Gold,5,3500
0,M,74,12586,Gold,4,3500
0,M,74,14969,Gold,8,3500
1,M,74,16488,Gold,18,3500
1,F,74,16986,Gold,30,3500
0,F,74,19280,Gold,8,3500
0,F,75,12250,Gold,8,3500
0,F,75,13712,Gold,2,3500
0,F,75,14064,Gold,8,3500
0,M,76,7557,Gold,14,3500
1,F,76,8508,Gold,5,3500
0,F,76,12558,Gold,6,3500
0,F,76,14018,Gold,9,3500
0,M,76,18864,Gold,3,3500
1,F,76,19138,Gold,26,3500
1,F,77,6028,Gold,19,3500
0,F,77,9905,Gold,4,3500
0,F,77,10206,Gold,8,3500
0,F,77,11555,Gold,11,3500
0,M,77,12680,Gold,5,3500
0,M,77,13180,Gold,2,3500
0,F,77,16421,Gold,5,3500
0,F,77,16886,Gold,2,3500
0,F,78,13191,Gold,6,3500
0,F,78,15077,Gold,4,3500
0,F,78,15572,Gold,6,3500
0,F,78,19186,Gold,5,3500
1,F,79,9479,Gold,28,3500
0,F,79,12336,Gold,21,3500
0,F,79,13537,Gold,2,3500
0,M,22,6792,Gold,3,4000
1,F,26,5078,Gold,7,4000
0,M,26,15033,Gold,2,4000
1,F,26,19958,Gold,2,4000
1,F,28,11646,Gold,10,4000
1,F,29,10051,Gold,1,4000
1,F,31,17082,Gold,1,4000
1,M,32,11617,Gold,9,4000
1,F,33,16144,Gold,1,4000
1,F,34,13238,Gold,1,4000
1,F,36,17020,Gold,1,4000
0,F,37,8204,Gold,8,4000
0,F,37,14417,Gold,4,4000
1,F,37,16077,Gold,6,4000
0,F,37,17809,Gold,11,4000
1,F,37,19583,Gold,9,4000
0,F,38,19587,Gold,4,4000
0,F,39,7246,Gold,12,4000
0,F,40,6128,Gold,1,4000
0,M,40,8246,Gold,1,4000
0,F,40,12120,Gold,1,4000
0,M,40,17433,Gold,6,4000
0,M,41,6912,Gold,5,4000
1,F,41,11015,Gold,4,4000
0,F,41,14075,Gold,5,4000
0,M,42,13496,Gold,5,4000
0,M,42,17181,Gold,12,4000
1,F,42,18266,Gold,1,4000
0,F,43,7408,Gold,2,4000
0,M,43,9069,Gold,11,4000
0,M,43,16384,Gold,6,4000
1,F,44,10074,Gold,3,4000
1,F,44,11264,Gold,3,4000
0,M,44,12533,Gold,5,4000
0,F,45,5187,Gold,1,4000
0,F,45,9191,Gold,9,4000
0,M,45,15354,Gold,6,4000
0,F,46,5318,Gold,1,4000
0,M,46,9334,Gold,1,4000
0,F,46,10878,Gold,6,4000
0,F,46,17142,Gold,4,4000
0,F,46,19234,Gold,7,4000
0,M,47,10591,Gold,4,4000
1,M,47,15618,Gold,13,4000
0,F,47,16610,Gold,7,4000
0,F,48,6870,Gold,2,4000
0,F,48,10327,Gold,8,4000
0,F,48,10431,Gold,2,4000
0,F,48,13652,Gold,1,4000
0,F,48,15440,Gold,8,4000
0,M,48,18657,Gold,1,4000
0,F,49,5693,Gold,5,4000
0,M,49,8044,Gold,7,4000
1,F,49,10783,Gold,5,4000
0,M,49,10819,Gold,2,4000
1,F,49,13027,Gold,2,4000
0,M,49,13575,Gold,5,4000
1,M,49,14094,Gold,6,4000
0,F,49,16588,Gold,2,4000
0,F,50,5473,Gold,7,4000
0,M,50,5643,Gold,2,4000
0,F,50,7018,Gold,1,4000
0,M,50,7030,Gold,6,4000
0,F,50,7989,Gold,12,4000
0,F,50,9931,Gold,3,4000
0,M,50,10174,Gold,7,4000
1,F,51,5834,Gold,27,4000
0,F,51,6845,Gold,6,4000
0,F,51,6895,Gold,1,4000
0,F,51,8099,Gold,2,4000
0,F,51,13140,Gold,2,4000
0,F,51,18737,Gold,7,4000
0,M,51,19245,Gold,4,4000
0,F,52,5916,Gold,6,4000
0,M,52,6244,Gold,2,4000
0,F,52,7673,Gold,7,4000
0,M,52,8190,Gold,4,4000
0,F,52,10678,Gold,2,4000
0,F,52,11955,Gold,6,4000
0,F,52,13529,Gold,1,4000
0,F,52,18443,Gold,4,4000
1,F,52,18530,Gold,8,4000
0,F,53,5171,Gold,3,4000
0,F,53,5589,Gold,2,4000
0,F,53,7665,Gold,1,4000
0,F,53,12078,Gold,8,4000
0,F,53,14646,Gold,7,4000
0,M,53,15369,Gold,3,4000
0,F,53,17631,Gold,8,4000
0,F,54,5804,Gold,5,4000
0,F,54,6341,Gold,8,4000
0,M,54,7912,Gold,4,4000
0,M,54,9745,Gold,19,4000
0,M,54,11295,Gold,2,4000
0,F,54,12937,Gold,7,4000
0,M,54,15284,Gold,9,4000
1,F,54,18175,Gold,6,4000
0,F,55,6080,Gold,3,4000
0,M,55,9211,Gold,11,4000
0,F,55,11703,Gold,8,4000
0,M,55,15548,Gold,2,4000
0,F,56,8725,Gold,3,4000
0,F,56,8926,Gold,5,4000
1,F,56,10168,Gold,21,4000
0,M,56,11827,Gold,5,4000
0,F,56,13565,Gold,4,4000
0,M,56,16787,Gold,13,4000
0,F,56,18456,Gold,1,4000
0,F,56,18700,Gold,14,4000
1,M,56,19088,Gold,12,4000
0,F,56,19595,Gold,1,4000
1,F,57,5617,Gold,8,4000
1,F,57,6144,Gold,25,4000
0,F,57,6623,Gold,4,4000
0,F,57,7471,Gold,2,4000
0,F,57,9140,Gold,2,4000
0,F,57,11666,Gold,1,4000
0,F,57,11712,Gold,5,4000
0,F,57,12767,Gold,3,4000
0,F,57,13284,Gold,5,4000
0,M,57,14138,Gold,9,4000
0,M,57,14527,Gold,16,4000
0,M,57,15611,Gold,3,4000
0,F,57,16250,Gold,2,4000
0,F,58,5117,Gold,7,4000
0,F,58,5704,Gold,6,4000
0,M,58,9346,Gold,2,4000
0,M,58,9851,Gold,9,4000
1,F,58,14274,Gold,11,4000
0,F,58,14619,Gold,1,4000
0,M,58,17841,Gold,6,4000
0,F,59,6527,Gold,3,4000
0,F,59,6596,Gold,16,4000
0,F,59,8017,Gold,8,4000
0,F,59,8530,Gold,5,4000
0,F,59,9810,Gold,1,4000
0,F,59,10159,Gold,2,4000
0,F,59,10969,Gold,4,4000
0,F,59,15295,Gold,9,4000
0,F,59,16750,Gold,9,4000
0,F,59,16845,Gold,9,4000
0,F,59,19427,Gold,7,4000
0,F,60,5074,Gold,2,4000
0,M,60,5561,Gold,2,4000
0,M,60,9431,Gold,2,4000
0,F,60,9869,Gold,8,4000
0,F,60,11233,Gold,3,4000
0,F,60,12205,Gold,2,4000
0,M,60,14940,Gold,5,4000
0,F,60,16281,Gold,12,4000
0,M,60,18662,Gold,13,4000
0,F,60,19699,Gold,3,4000
0,F,61,6616,Gold,2,4000
0,F,61,7135,Gold,4,4000
0,F,61,8952,Gold,5,4000
0,F,61,10919,Gold,3,4000
0,M,61,14003,Gold,1,4000
0,F,61,14325,Gold,5,4000
0,M,61,16275,Gold,1,4000
0,F,61,16725,Gold,1,4000
0,F,61,17938,Gold,4,4000
0,F,61,18090,Gold,4,4000
0,F,61,19520,Gold,15,4000
0,F,61,19553,Gold,18,4000
0,M,61,19591,Gold,5,4000
0,F,62,5260,Gold,8,4000
0,M,62,6474,Gold,6,4000
0,M,62,8013,Gold,2,4000
1,F,62,9167,Gold,19,4000
0,M,62,13099,Gold,8,4000
0,F,62,13442,Gold,5,4000
1,F,62,13776,Gold,11,4000
0,F,62,19674,Gold,5,4000
0,M,63,5362,Gold,2,4000
1,F,63,5411,Gold,2,4000
0,F,63,5560,Gold,4,4000
0,F,63,6462,Gold,2,4000
0,F,63,10069,Gold,11,4000
0,F,63,10200,Gold,2,4000
0,M,63,11187,Gold,4,4000
0,F,63,11463,Gold,6,4000
0,F,63,12604,Gold,14,4000
0,F,63,14865,Gold,8,4000
0,F,63,16716,Gold,2,4000
0,M,63,17081,Gold,3,4000
0,F,63,18011,Gold,6,4000
0,F,64,5575,Gold,8,4000
1,F,64,7820,Gold,31,4000
0,F,64,8080,Gold,4,4000
1,F,64,9402,Gold,2,4000
0,M,64,9700,Gold,4,4000
0,M,64,10638,Gold,4,4000
0,F,64,12826,Gold,1,4000
0,F,64,13236,Gold,10,4000
0,F,64,13383,Gold,5,4000
0,M,64,13678,Gold,1,4000
0,F,64,15076,Gold,6,4000
0,M,64,15945,Gold,2,4000
0,F,64,16229,Gold,16,4000
1,F,64,18785,Gold,29,4000
0,M,64,19123,Gold,4,4000
1,F,64,19589,Gold,4,4000
1,F,65,6288,Gold,8,4000
1,M,65,7898,Gold,8,4000
0,F,65,9664,Gold,5,4000
1,F,65,10358,Gold,2,4000
1,F,65,10413,Gold,8,4000
0,F,65,11648,Gold,8,4000
0,F,65,12206,Gold,9,4000
1,F,65,13944,Gold,3,4000
1,M,65,14604,Gold,8,4000
1,M,65,15205,Gold,30,4000
0,F,65,17919,Gold,5,4000
1,M,66,5230,Gold,5,4000
1,F,66,5596,Gold,13,4000
1,F,66,6770,Gold,1,4000
1,F,66,8787,Gold,8,4000
0,F,66,10110,Gold,8,4000
1,M,66,11218,Gold,8,4000
1,F,66,15116,Gold,4,4000
1,F,66,15181,Gold,2,4000
1,M,66,15967,Gold,6,4000
0,M,66,17652,Gold,1,4000
0,F,66,18768,Gold,9,4000
0,F,67,5808,Gold,3,4000
0,M,67,7517,Gold,2,4000
0,F,67,7580,Gold,5,4000
0,F,67,8876,Gold,4,4000
0,F,67,12682,Gold,7,4000
0,F,67,13500,Gold,11,4000
0,F,67,13909,Gold,6,4000
0,F,67,14590,Gold,2,4000
0,F,67,15994,Gold,13,4000
0,F,67,16031,Gold,2,4000
0,F,67,16372,Gold,7,4000
0,F,67,17584,Gold,11,4000
0,F,67,18714,Gold,4,4000
0,M,67,19314,Gold,7,4000
0,M,67,19714,Gold,2,4000
0,F,68,5526,Gold,7,4000
0,F,68,6261,Gold,3,4000
0,F,68,6584,Gold,8,4000
1,F,68,11627,Gold,23,4000
1,M,68,11933,Gold,4,4000
0,F,68,12290,Gold,9,4000
0,F,68,14335,Gold,2,4000
0,F,68,15665,Gold,7,4000
0,F,68,16556,Gold,10,4000
0,F,69,6520,Gold,1,4000
0,M,69,10631,Gold,8,4000
0,F,69,11967,Gold,8,4000
0,F,69,13296,Gold,1,4000
0,F,69,13411,Gold,5,4000
0,F,69,13852,Gold,1,4000
0,F,69,14757,Gold,8,4000
1,F,69,14775,Gold,30,4000
0,F,69,15151,Gold,1,4000
0,M,69,15188,Gold,8,4000
0,M,69,16127,Gold,5,4000
1,F,69,18670,Gold,1,4000
1,F,69,19436,Gold,2,4000
0,F,69,19485,Gold,8,4000
0,F,70,5318,Gold,15,4000
1,F,70,6059,Gold,21,4000
0,F,70,6843,Gold,7,4000
0,F,70,8488,Gold,17,4000
0,F,70,9872,Gold,8,4000
1,F,70,10688,Gold,2,4000
0,F,70,11615,Gold,15,4000
1,F,70,12358,Gold,3,4000
0,F,70,12756,Gold,15,4000
0,F,70,12791,Gold,7,4000
0,F,70,13152,Gold,4,4000
0,F,70,15650,Gold,1,4000
0,F,70,16136,Gold,8,4000
0,F,70,17105,Gold,4,4000
0,F,71,5232,Gold,8,4000
0,F,71,7010,Gold,6,4000
0,F,71,9448,Gold,6,4000
0,F,71,12342,Gold,1,4000
0,F,71,12750,Gold,2,4000
1,F,71,13675,Gold,2,4000
0,M,71,14554,Gold,5,4000
0,F,71,16227,Gold,4,4000
0,F,71,17267,Gold,1,4000
0,F,71,17365,Gold,6,4000
0,F,71,17738,Gold,1,4000
0,M,71,18184,Gold,3,4000
0,M,72,6444,Gold,4,4000
0,F,72,7267,Gold,8,4000
0,F,72,9598,Gold,31,4000
0,F,72,10692,Gold,2,4000
0,F,72,10986,Gold,8,4000
0,F,72,12057,Gold,9,4000
0,F,72,12276,Gold,3,4000
0,F,72,14667,Gold,5,4000
0,F,72,17024,Gold,12,4000
1,M,72,19435,Gold,4,4000
0,M,73,8647,Gold,4,4000
0,F,73,8791,Gold,8,4000
0,F,73,15955,Gold,4,4000
0,F,73,19138,Gold,8,4000
0,F,74,7300,Gold,13,4000
1,F,74,11049,Gold,5,4000
0,F,74,16262,Gold,1,4000
1,M,75,6732,Gold,4,4000
0,F,75,7345,Gold,4,4000
1,F,75,7760,Gold,11,4000
0,M,75,8868,Gold,4,4000
0,F,75,13957,Gold,36,4000
0,M,75,14223,Gold,2,4000
0,M,75,14955,Gold,1,4000
1,M,75,16145,Gold,2,4000
0,F,75,19028,Gold,1,4000
0,F,76,6675,Gold,6,4000
1,M,76,6856,Gold,2,4000
0,F,76,7168,Gold,7,4000
0,F,76,10036,Gold,20,4000
0,F,76,11048,Gold,18,4000
0,F,76,15333,Gold,6,4000
0,F,76,15389,Gold,2,4000
1,F,76,16838,Gold,32,4000
1,F,77,5380,Gold,1,4000
0,F,77,5628,Gold,18,4000
0,F,77,6375,Gold,4,4000
1,F,77,7371,Gold,28,4000
1,F,77,9074,Gold,8,4000
1,F,77,10539,Gold,21,4000
1,F,77,13802,Gold,6,4000
1,F,77,16023,Gold,8,4000
0,M,77,16601,Gold,2,4000
0,F,77,17499,Gold,2,4000
1,M,77,19396,Gold,5,4000
0,F,77,19998,Gold,3,4000
0,M,78,5203,Gold,5,4000
0,F,78,8718,Gold,8,4000
0,F,78,9787,Gold,4,4000
0,F,78,17416,Gold,9,4000
0,M,78,18143,Gold,8,4000
0,F,79,8397,Gold,6,4000
0,F,79,11728,Gold,9,4000
0,F,79,18453,Gold,2,4000
0,F,19,6557,Gold,1,4500
1,F,25,12673,Gold,2,4500
1,F,26,8889,Gold,2,4500
0,F,27,11128,Gold,3,4500
1,F,31,16802,Gold,8,4500
1,M,32,6148,Gold,15,4500
1,F,33,16656,Gold,4,4500
0,F,33,18264,Gold,8,4500
1,F,36,6382,Gold,1,4500
0,F,36,9839,Gold,2,4500
1,F,37,6006,Gold,3,4500
0,F,37,6020,Gold,2,4500
1,F,37,8274,Gold,9,4500
1,F,37,8298,Gold,8,4500
0,F,37,13701,Gold,1,4500
0,F,38,5313,Gold,7,4500
1,M,38,18159,Gold,1,4500
0,F,38,19800,Gold,1,4500
0,F,39,9229,Gold,11,4500
1,F,39,10801,Gold,4,4500
0,M,39,10958,Gold,10,4500
1,F,39,15136,Gold,2,4500
0,M,39,16572,Gold,4,4500
0,M,40,7565,Gold,7,4500
0,F,40,8391,Gold,2,4500
0,M,40,8995,Gold,1,4500
0,F,40,14615,Gold,1,4500
0,M,40,17808,Gold,6,4500
0,F,41,11747,Gold,6,4500
0,F,41,16014,Gold,8,4500
0,F,41,18658,Gold,6,4500
0,F,42,7716,Gold,7,4500
0,F,42,14655,Gold,2,4500
1,F,42,16470,Gold,2,4500
0,F,43,6475,Gold,2,4500
0,F,44,5346,Gold,2,4500
1,F,44,5717,Gold,1,4500
0,F,44,6551,Gold,11,4500
1,F,44,8959,Gold,5,4500
1,F,44,10179,Gold,2,4500
1,F,44,18710,Gold,20,4500
1,F,44,19430,Gold,8,4500
0,F,45,14026,Gold,4,4500
0,F,45,19208,Gold,1,4500
1,M,46,6546,Gold,8,4500
0,M,46,11757,Gold,12,4500
0,F,47,5400,Gold,8,4500
0,F,47,6210,Gold,7,4500
0,F,47,7690,Gold,1,4500
0,M,47,10605,Gold,15,4500
0,F,47,11171,Gold,1,4500
0,M,47,13103,Gold,1,4500
0,F,47,14206,Gold,9,4500
0,F,47,15523,Gold,4,4500
0,M,47,15962,Gold,15,4500
1,F,47,16580,Gold,7,4500
1,M,47,19342,Gold,7,4500
0,F,47,19844,Gold,1,4500
1,F,48,5819,Gold,2,4500
0,M,48,12600,Gold,5,4500
0,M,48,17556,Gold,1,4500
0,F,48,17674,Gold,2,4500
0,F,48,18711,Gold,6,4500
0,F,49,8759,Gold,4,4500
0,M,49,10263,Gold,3,4500
1,M,49,11804,Gold,6,4500
0,F,49,15517,Gold,3,4500
0,F,49,19869,Gold,4,4500
1,F,50,5105,Gold,1,4500
0,F,50,10469,Gold,1,4500
0,F,50,12132,Gold,3,4500
0,M,50,14116,Gold,6,4500
0,F,50,16001,Gold,6,4500
0,M,50,16858,Gold,2,4500
0,F,50,17305,Gold,4,4500
0,F,50,18507,Gold,1,4500
0,F,51,5066,Gold,1,4500
0,F,51,5072,Gold,4,4500
0,F,51,6970,Gold,4,4500
0,F,51,7305,Gold,4,4500
0,M,51,8517,Gold,2,4500
0,M,51,11605,Gold,4,4500
0,F,51,12486,Gold,2,4500
0,F,51,12643,Gold,4,4500
1,F,51,13951,Gold,2,4500
0,F,51,15555,Gold,1,4500
0,M,51,17016,Gold,1,4500
0,F,51,18365,Gold,9,4500
0,F,51,19522,Gold,8,4500
0,F,52,5691,Gold,4,4500
0,F,52,5950,Gold,7,4500
